# e nB nQ T p muB muS muQ 
0.34 0.16 0.2 0.1346261 0.0435104 0.419397 0.0576336 0.0946465
0.34 0.16 0.21 0.13426 0.0435474 0.4145782 0.0532617 0.1025279
0.34 0.16 0.22 0.1338625 0.0435878 0.4097081 0.0488615 0.1104039
0.34 0.16 0.23 0.1334333 0.0436315 0.4047919 0.0444349 0.1182726
0.34 0.16 0.24 0.1329718 0.0436787 0.3998353 0.0399842 0.1261316
0.34 0.16 0.25 0.1324776 0.0437294 0.3948448 0.0355118 0.133978
0.34 0.16 0.26 0.1319503 0.0437837 0.3898277 0.0310206 0.1418088
0.34 0.16 0.27 0.1313895 0.0438417 0.3847919 0.0265138 0.1496202
0.34 0.16 0.28 0.1307946 0.0439033 0.3797463 0.021995 0.157408
0.34 0.16 0.29 0.1301653 0.0439685 0.3747002 0.0174682 0.1651676
0.34 0.16 0.3 0.1295011 0.0440374 0.3696644 0.0129378 0.1728938
0.34 0.16 0.31 0.1288018 0.04411 0.3646499 0.0084086 0.1805809
0.34 0.16 0.32 0.1280669 0.0441861 0.3596691 0.0038858 0.1882224
0.34 0.16 0.33 0.1272962 0.0442657 0.3547349 -0.0006247 0.1958116
0.34 0.16 0.34 0.1264896 0.0443487 0.3498613 -0.0051171 0.2033411
0.34 0.16 0.35 0.1256468 0.0444348 0.3450628 -0.0095847 0.2108028
0.34 0.16 0.36 0.1247678 0.0445239 0.340355 -0.0140206 0.2181885
0.34 0.16 0.37 0.1238526 0.0446157 0.3357537 -0.0184177 0.2254893
0.34 0.16 0.38 0.1229013 0.0447098 0.3312758 -0.0227684 0.232696
0.34 0.16 0.39 0.1219142 0.0448059 0.3269382 -0.0270648 0.239799
0.34 0.16 0.4 0.1208915 0.0449034 0.3227584 -0.0312989 0.2467886
0.34 0.17 -0.1 0.1291203 0.0424949 0.5592525 0.1803884 -0.143791
0.34 0.17 -0.09 0.1296698 0.0424572 0.556509 0.1771217 -0.1360409
0.34 0.17 -0.08 0.1301849 0.0424219 0.5537261 0.1738214 -0.1282787
0.34 0.17 -0.07 0.1306664 0.0423891 0.5508997 0.1704879 -0.1205077
0.34 0.17 -0.06 0.1311147 0.0423587 0.5480259 0.1671214 -0.1127306
0.34 0.17 -0.05 0.1315304 0.0423307 0.545101 0.1637221 -0.1049494
0.34 0.17 -0.04 0.131914 0.042305 0.5421217 0.1602898 -0.0971663
0.34 0.17 -0.03 0.1322661 0.0422815 0.539085 0.1568246 -0.0893825
0.34 0.17 -0.02 0.1325871 0.0422603 0.535988 0.1533263 -0.0815992
0.34 0.17 -0.01 0.1328774 0.0422412 0.5328282 0.1497947 -0.0738174
0.34 0.17 0.0 0.1331375 0.0422242 0.5296032 0.1462297 -0.0660377
0.34 0.17 0.01 0.1333677 0.0422092 0.526311 0.1426308 -0.0582603
0.34 0.17 0.02 0.1335684 0.0421962 0.5229497 0.1389978 -0.0504856
0.34 0.17 0.03 0.1337399 0.0421851 0.5195174 0.1353304 -0.0427134
0.34 0.17 0.04 0.1338823 0.0421759 0.5160129 0.1316282 -0.0349436
0.34 0.17 0.05 0.1339961 0.0421686 0.5124347 0.1278908 -0.0271759
0.34 0.17 0.06 0.1340812 0.0421632 0.5087817 0.1241178 -0.01941
0.34 0.17 0.07 0.1341379 0.0421595 0.5050532 0.1203089 -0.0116455
0.34 0.17 0.08 0.1341662 0.0421577 0.5012482 0.1164637 -0.0038817
0.34 0.17 0.09 0.1341662 0.0421577 0.4973665 0.112582 0.0038817
0.34 0.17 0.1 0.1341379 0.0421595 0.4934077 0.1086634 0.0116455
0.34 0.17 0.11 0.1340812 0.0421632 0.4893717 0.1047077 0.01941
0.34 0.17 0.12 0.1339961 0.0421686 0.4852588 0.1007148 0.0271759
0.34 0.17 0.13 0.1338823 0.0421759 0.4810693 0.0966846 0.0349436
0.34 0.17 0.14 0.1337399 0.0421851 0.4768041 0.0926171 0.0427134
0.34 0.17 0.15 0.1335684 0.0421962 0.4724641 0.0885123 0.0504856
0.34 0.17 0.16 0.1333677 0.0422092 0.4680507 0.0843705 0.0582603
0.34 0.17 0.17 0.1331375 0.0422242 0.4635656 0.080192 0.0660377
0.34 0.17 0.18 0.1328774 0.0422412 0.4590107 0.0759773 0.0738174
0.34 0.17 0.19 0.1325871 0.0422603 0.4543888 0.071727 0.0815992
0.34 0.17 0.2 0.1322661 0.0422815 0.4497025 0.0674421 0.0893825
0.34 0.17 0.21 0.131914 0.042305 0.4449555 0.0631235 0.0971663
0.34 0.17 0.22 0.1315304 0.0423307 0.4401515 0.0587726 0.1049494
0.34 0.17 0.23 0.1311147 0.0423587 0.4352953 0.0543909 0.1127306
0.34 0.17 0.24 0.1306664 0.0423891 0.430392 0.0499802 0.1205077
0.34 0.17 0.25 0.1301849 0.0424219 0.4254474 0.0455427 0.1282787
0.34 0.17 0.26 0.1296698 0.0424572 0.4204681 0.0410808 0.1360409
0.34 0.17 0.27 0.1291203 0.0424949 0.4154616 0.0365975 0.143791
0.34 0.17 0.28 0.128536 0.0425353 0.4104359 0.0320959 0.1515254
0.34 0.17 0.29 0.1279163 0.0425782 0.4054003 0.0275796 0.15924
0.34 0.17 0.3 0.1272605 0.0426237 0.4003646 0.0230529 0.1669299
0.34 0.17 0.31 0.1265683 0.0426717 0.3953399 0.0185202 0.1745899
0.34 0.17 0.32 0.125839 0.0427222 0.3903381 0.0139867 0.1822139
0.34 0.17 0.33 0.1250722 0.0427751 0.3853721 0.0094577 0.1897953
0.34 0.17 0.34 0.1242675 0.0428304 0.3804558 0.0049394 0.1973269
0.34 0.17 0.35 0.1234244 0.0428877 0.3756042 0.0004382 0.204801
0.34 0.17 0.36 0.1225428 0.042947 0.3708329 -0.0040387 0.2122089
0.34 0.17 0.37 0.1216225 0.043008 0.3661589 -0.0084841 0.2195416
0.34 0.17 0.38 0.1206631 0.0430704 0.3615995 -0.0128898 0.2267897
0.34 0.17 0.39 0.1196648 0.0431337 0.357173 -0.0172477 0.233943
0.34 0.17 0.4 0.1186277 0.0431975 0.3528983 -0.0215491 0.2409911
0.34 0.18 -0.1 0.1260841 0.0411663 0.586898 0.1879171 -0.1456474
0.34 0.18 -0.09 0.1266591 0.0411473 0.5842108 0.18472 -0.1379768
0.34 0.18 -0.08 0.1271984 0.0411296 0.5814881 0.1814906 -0.130298
0.34 0.18 -0.07 0.1277027 0.0411132 0.5787254 0.1782291 -0.122614
0.34 0.18 -0.06 0.1281726 0.0410981 0.5759186 0.1749357 -0.1149276
0.34 0.18 -0.05 0.1286089 0.0410842 0.5730639 0.1716105 -0.1072408
0.34 0.18 -0.04 0.1290122 0.0410716 0.5701578 0.1682533 -0.0995553
0.34 0.18 -0.03 0.129383 0.0410601 0.5671972 0.1648641 -0.0918725
0.34 0.18 -0.02 0.1297221 0.0410497 0.5641791 0.1614428 -0.0841934
0.34 0.18 -0.01 0.1300298 0.0410404 0.5611007 0.1579889 -0.0765185
0.34 0.18 0.0 0.1303067 0.0410322 0.5579597 0.1545022 -0.0688484
0.34 0.18 0.01 0.1305532 0.0410249 0.5547538 0.1509824 -0.0611832
0.34 0.18 0.02 0.1307697 0.0410186 0.551481 0.1474291 -0.0535229
0.34 0.18 0.03 0.1309567 0.0410132 0.5481394 0.1438417 -0.0458671
0.34 0.18 0.04 0.1311144 0.0410087 0.5447275 0.1402199 -0.0382156
0.34 0.18 0.05 0.131243 0.041005 0.5412437 0.1365631 -0.0305677
0.34 0.18 0.06 0.1313428 0.0410022 0.5376869 0.1328709 -0.022923
0.34 0.18 0.07 0.131414 0.0410002 0.5340559 0.1291428 -0.0152806
0.34 0.18 0.08 0.1314566 0.040999 0.5303499 0.1253783 -0.0076399
0.34 0.18 0.09 0.1314709 0.0409986 0.5265681 0.121577 0.0
0.34 0.18 0.1 0.1314566 0.040999 0.52271 0.1177384 0.0076399
0.34 0.18 0.11 0.131414 0.0410002 0.5187753 0.1138622 0.0152806
0.34 0.18 0.12 0.1313428 0.0410022 0.5147639 0.1099479 0.022923
0.34 0.18 0.13 0.131243 0.041005 0.510676 0.1059954 0.0305677
0.34 0.18 0.14 0.1311144 0.0410087 0.5065119 0.1020043 0.0382156
0.34 0.18 0.15 0.1309567 0.0410132 0.5022723 0.0979746 0.0458671
0.34 0.18 0.16 0.1307697 0.0410186 0.4979581 0.0939062 0.0535229
0.34 0.18 0.17 0.1305532 0.0410249 0.4935706 0.0897992 0.0611832
0.34 0.18 0.18 0.1303067 0.0410322 0.4891113 0.0856538 0.0688484
0.34 0.18 0.19 0.1300298 0.0410404 0.4845822 0.0814703 0.0765185
0.34 0.18 0.2 0.1297221 0.0410497 0.4799857 0.0772494 0.0841934
0.34 0.18 0.21 0.129383 0.0410601 0.4753247 0.0729916 0.0918725
0.34 0.18 0.22 0.1290122 0.0410716 0.4706025 0.068698 0.0995553
0.34 0.18 0.23 0.1286089 0.0410842 0.4658231 0.0643697 0.1072408
0.34 0.18 0.24 0.1281726 0.0410981 0.460991 0.0600082 0.1149276
0.34 0.18 0.25 0.1277027 0.0411132 0.4561114 0.0556151 0.122614
0.34 0.18 0.26 0.1271984 0.0411296 0.4511901 0.0511927 0.130298
0.34 0.18 0.27 0.1266591 0.0411473 0.446234 0.0467432 0.1379768
0.34 0.18 0.28 0.1260841 0.0411663 0.4412506 0.0422696 0.1456474
0.34 0.18 0.29 0.1254727 0.0411867 0.4362483 0.0377751 0.1533062
0.34 0.18 0.3 0.124824 0.0412085 0.4312366 0.0332635 0.1609489
0.34 0.18 0.31 0.1241375 0.0412315 0.4262259 0.0287389 0.1685707
0.34 0.18 0.32 0.1234123 0.0412558 0.4212277 0.024206 0.1761659
0.34 0.18 0.33 0.1226479 0.0412813 0.4162548 0.0196702 0.1837284
0.34 0.18 0.34 0.1218435 0.0413079 0.4113209 0.0151374 0.1912513
0.34 0.18 0.35 0.1209985 0.0413354 0.4064409 0.0106138 0.1987268
0.34 0.18 0.36 0.1201125 0.0413637 0.401631 0.0061066 0.2061467
0.34 0.18 0.37 0.1191848 0.0413924 0.3969083 0.0016234 0.2135017
0.34 0.18 0.38 0.1182152 0.0414213 0.3922912 -0.0028277 0.2207821
0.34 0.18 0.39 0.1172032 0.0414501 0.3877989 -0.007238 0.2279773
0.34 0.18 0.4 0.1161488 0.0414781 0.3834517 -0.0115982 0.2350764
0.34 0.19 -0.1 0.12282 0.0397957 0.6146384 0.195412 -0.1473914
0.34 0.19 -0.09 0.1234251 0.039798 0.6119904 0.1922808 -0.1397985
0.34 0.19 -0.08 0.1239926 0.0398003 0.6093117 0.1891186 -0.1322013
0.34 0.19 -0.07 0.1245235 0.0398025 0.6065974 0.1859256 -0.1246029
0.34 0.19 -0.06 0.1250185 0.0398049 0.6038432 0.182702 -0.1170058
0.34 0.19 -0.05 0.1254785 0.0398072 0.6010452 0.1794477 -0.109412
0.34 0.19 -0.04 0.1259043 0.0398095 0.5981997 0.1761628 -0.101823
0.34 0.19 -0.03 0.1262965 0.0398118 0.5953034 0.1728469 -0.0942401
0.34 0.19 -0.02 0.1266559 0.039814 0.5923531 0.1695 -0.0866641
0.34 0.19 -0.01 0.1269831 0.0398162 0.589346 0.1661216 -0.0790954
0.34 0.19 0.0 0.1272787 0.0398182 0.5862796 0.1627113 -0.0715342
0.34 0.19 0.01 0.1275432 0.0398201 0.5831516 0.1592688 -0.0639806
0.34 0.19 0.02 0.1277771 0.0398219 0.5799597 0.1557935 -0.0564341
0.34 0.19 0.03 0.1279808 0.0398235 0.5767021 0.152285 -0.0488945
0.34 0.19 0.04 0.1281547 0.039825 0.5733769 0.1487427 -0.041361
0.34 0.19 0.05 0.1282991 0.0398262 0.5699827 0.1451659 -0.033833
0.34 0.19 0.06 0.1284144 0.0398272 0.5665179 0.1415542 -0.0263096
0.34 0.19 0.07 0.1285006 0.0398279 0.5629814 0.137907 -0.0187899
0.34 0.19 0.08 0.128558 0.0398284 0.5593721 0.1342236 -0.0112729
0.34 0.19 0.09 0.1285867 0.0398287 0.5556891 0.1305034 -0.0037574
0.34 0.19 0.1 0.1285867 0.0398287 0.5519317 0.126746 0.0037574
0.34 0.19 0.11 0.128558 0.0398284 0.5480993 0.1229507 0.0112729
0.34 0.19 0.12 0.1285006 0.0398279 0.5441915 0.1191171 0.0187899
0.34 0.19 0.13 0.1284144 0.0398272 0.5402083 0.1152446 0.0263096
0.34 0.19 0.14 0.1282991 0.0398262 0.5361496 0.1113329 0.033833
0.34 0.19 0.15 0.1281547 0.039825 0.5320159 0.1073816 0.041361
0.34 0.19 0.16 0.1279808 0.0398235 0.5278076 0.1033905 0.0488945
0.34 0.19 0.17 0.1277771 0.0398219 0.5235256 0.0993594 0.0564341
0.34 0.19 0.18 0.1275432 0.0398201 0.519171 0.0952882 0.0639806
0.34 0.19 0.19 0.1272787 0.0398182 0.5147454 0.0911771 0.0715342
0.34 0.19 0.2 0.1269831 0.0398162 0.5102506 0.0870262 0.0790954
0.34 0.19 0.21 0.1266559 0.039814 0.505689 0.0828359 0.0866641
0.34 0.19 0.22 0.1262965 0.0398118 0.5010632 0.0786068 0.0942401
0.34 0.19 0.23 0.1259043 0.0398095 0.4963767 0.0743397 0.101823
0.34 0.19 0.24 0.1254785 0.0398072 0.4916333 0.0700358 0.109412
0.34 0.19 0.25 0.1250185 0.0398049 0.4868374 0.0656962 0.1170058
0.34 0.19 0.26 0.1245235 0.0398025 0.4819945 0.0613227 0.1246029
0.34 0.19 0.27 0.1239926 0.0398003 0.4771103 0.0569173 0.1322013
0.34 0.19 0.28 0.1234251 0.039798 0.4721919 0.0524823 0.1397985
0.34 0.19 0.29 0.12282 0.0397957 0.467247 0.0480206 0.1473914
0.34 0.19 0.3 0.1221764 0.0397934 0.4622843 0.0435354 0.1549764
0.34 0.19 0.31 0.1214935 0.0397911 0.4573136 0.0390306 0.1625491
0.34 0.19 0.32 0.1207704 0.0397887 0.4523461 0.0345105 0.1701045
0.34 0.19 0.33 0.120006 0.039786 0.447394 0.0299801 0.177637
0.34 0.19 0.34 0.1191995 0.039783 0.4424706 0.0254448 0.1851399
0.34 0.19 0.35 0.11835 0.0397795 0.437591 0.020911 0.1926059
0.34 0.19 0.36 0.1174566 0.0397753 0.4327711 0.0163855 0.2000269
0.34 0.19 0.37 0.1165187 0.0397702 0.4280287 0.0118759 0.2073937
0.34 0.19 0.38 0.1155354 0.0397639 0.4233826 0.0073906 0.2146965
0.34 0.19 0.39 0.114506 0.0397559 0.4188531 0.0029386 0.2219244
0.34 0.19 0.4 0.1134302 0.0397458 0.4144616 -0.0014704 0.2290659
0.34 0.2 -0.1 0.1193009 0.0383792 0.6425381 0.2028674 -0.1490425
0.34 0.2 -0.09 0.1199421 0.0384058 0.6399082 0.1997973 -0.1415247
0.34 0.2 -0.08 0.1205434 0.0384308 0.6372534 0.1966977 -0.1340067
0.34 0.2 -0.07 0.1211059 0.0384544 0.6345686 0.1935688 -0.1264914
0.34 0.2 -0.06 0.1216306 0.0384765 0.6318493 0.1904108 -0.1189812
0.34 0.2 -0.05 0.1221186 0.0384973 0.6290913 0.1872236 -0.1114781
0.34 0.2 -0.04 0.1225707 0.0385167 0.6262907 0.184007 -0.1039835
0.34 0.2 -0.03 0.1229878 0.0385348 0.6234439 0.180761 -0.0964984
0.34 0.2 -0.02 0.1233708 0.0385515 0.6205477 0.1774851 -0.0890235
0.34 0.2 -0.01 0.1237203 0.038567 0.6175992 0.174179 -0.081559
0.34 0.2 0.0 0.1240372 0.038581 0.6145957 0.1708423 -0.074105
0.34 0.2 0.01 0.124322 0.0385938 0.6115346 0.1674745 -0.0666612
0.34 0.2 0.02 0.1245752 0.0386052 0.6084138 0.164075 -0.0592271
0.34 0.2 0.03 0.1247975 0.0386153 0.6052312 0.1606432 -0.0518022
0.34 0.2 0.04 0.1249892 0.0386241 0.6019848 0.1571785 -0.0443855
0.34 0.2 0.05 0.1251508 0.0386315 0.598673 0.1536803 -0.0369762
0.34 0.2 0.06 0.1252825 0.0386376 0.5952942 0.1501478 -0.0295732
0.34 0.2 0.07 0.1253847 0.0386423 0.5918471 0.1465805 -0.0221753
0.34 0.2 0.08 0.1254576 0.0386457 0.5883304 0.1429776 -0.0147814
0.34 0.2 0.09 0.1255012 0.0386477 0.5847431 0.1393384 -0.00739
0.34 0.2 0.1 0.1255158 0.0386484 0.5810843 0.1356622 0.0
0.34 0.2 0.11 0.1255012 0.0386477 0.5773531 0.1319484 0.00739
0.34 0.2 0.12 0.1254576 0.0386457 0.5735491 0.1281962 0.0147814
0.34 0.2 0.13 0.1253847 0.0386423 0.5696718 0.1244052 0.0221753
0.34 0.2 0.14 0.1252825 0.0386376 0.565721 0.1205746 0.0295732
0.34 0.2 0.15 0.1251508 0.0386315 0.5616968 0.116704 0.0369762
0.34 0.2 0.16 0.1249892 0.0386241 0.5575993 0.112793 0.0443855
0.34 0.2 0.17 0.1247975 0.0386153 0.553429 0.108841 0.0518022
0.34 0.2 0.18 0.1245752 0.0386052 0.5491867 0.1048478 0.0592271
0.34 0.2 0.19 0.124322 0.0385938 0.5448735 0.1008133 0.0666612
0.34 0.2 0.2 0.1240372 0.038581 0.5404907 0.0967374 0.074105
0.34 0.2 0.21 0.1237203 0.038567 0.5360402 0.09262 0.081559
0.34 0.2 0.22 0.1233708 0.0385515 0.5315242 0.0884616 0.0890235
0.34 0.2 0.23 0.1229878 0.0385348 0.5269455 0.0842626 0.0964984
0.34 0.2 0.24 0.1225707 0.0385167 0.5223072 0.0800236 0.1039835
0.34 0.2 0.25 0.1221186 0.0384973 0.5176132 0.0757455 0.1114781
0.34 0.2 0.26 0.1216306 0.0384765 0.5128682 0.0714296 0.1189812
0.34 0.2 0.27 0.1211059 0.0384544 0.5080773 0.0670775 0.1264914
0.34 0.2 0.28 0.1205434 0.0384308 0.5032467 0.062691 0.1340067
0.34 0.2 0.29 0.1199421 0.0384058 0.4983834 0.0582725 0.1415247
0.34 0.2 0.3 0.1193009 0.0383792 0.4934956 0.0538249 0.1490425
0.34 0.2 0.31 0.1186188 0.0383511 0.4885924 0.0493514 0.1565562
0.34 0.2 0.32 0.1178944 0.0383213 0.4836842 0.0448559 0.1640615
0.34 0.2 0.33 0.1171268 0.0382897 0.4787826 0.040343 0.1715533
0.34 0.2 0.34 0.1163147 0.0382561 0.4739008 0.0358178 0.1790255
0.34 0.2 0.35 0.1154569 0.0382204 0.4690533 0.0312862 0.1864711
0.34 0.2 0.36 0.1145522 0.0381823 0.4642563 0.026755 0.1938823
0.34 0.2 0.37 0.1135996 0.0381416 0.4595274 0.0222316 0.2012503
0.34 0.2 0.38 0.1125978 0.0380979 0.4548862 0.0177244 0.2085652
0.34 0.2 0.39 0.1115458 0.0380509 0.4503537 0.0132426 0.215816
0.34 0.2 0.4 0.1104428 0.038 0.4459525 0.0087962 0.2229907
0.34 0.21 -0.1 0.1154934 0.0369107 0.6706609 0.2102739 -0.1506291
0.34 0.21 -0.09 0.1161787 0.0369651 0.6680228 0.2072592 -0.1431827
0.34 0.21 -0.08 0.1168211 0.0370161 0.6653672 0.2042167 -0.1357399
0.34 0.21 -0.07 0.117422 0.037064 0.6626888 0.2011466 -0.1283039
0.34 0.21 -0.06 0.1179826 0.0371089 0.6599827 0.1980491 -0.1208769
0.34 0.21 -0.05 0.1185042 0.0371507 0.6572442 0.194924 -0.1134609
0.34 0.21 -0.04 0.1189877 0.0371897 0.6544693 0.1917712 -0.1060571
0.34 0.21 -0.03 0.1194344 0.0372259 0.6516541 0.1885904 -0.0986664
0.34 0.21 -0.02 0.1198452 0.0372593 0.6487954 0.1853814 -0.0912892
0.34 0.21 -0.01 0.120221 0.03729 0.6458898 0.1821437 -0.0839257
0.34 0.21 0.0 0.1205626 0.037318 0.6429345 0.1788767 -0.0765756
0.34 0.21 0.01 0.1208707 0.0373434 0.639927 0.17558 -0.0692386
0.34 0.21 0.02 0.1211462 0.0373661 0.6368648 0.172253 -0.061914
0.34 0.21 0.03 0.1213895 0.0373863 0.6337457 0.1688949 -0.054601
0.34 0.21 0.04 0.1216012 0.0374039 0.6305678 0.1655051 -0.0472984
0.34 0.21 0.05 0.1217818 0.037419 0.6273291 0.1620829 -0.0400053
0.34 0.21 0.06 0.1219317 0.0374315 0.6240279 0.1586275 -0.0327202
0.34 0.21 0.07 0.1220512 0.0374415 0.6206629 0.1551381 -0.0254419
0.34 0.21 0.08 0.1221407 0.037449 0.6172325 0.1516141 -0.0181689
0.34 0.21 0.09 0.1222002 0.037454 0.6137356 0.1480545 -0.0108998
0.34 0.21 0.1 0.1222299 0.0374565 0.6101711 0.1444585 -0.003633
0.34 0.21 0.11 0.1222299 0.0374565 0.6065381 0.1408255 0.003633
0.34 0.21 0.12 0.1222002 0.037454 0.6028358 0.1371546 0.0108998
0.34 0.21 0.13 0.1221407 0.037449 0.5990636 0.1334451 0.0181689
0.34 0.21 0.14 0.1220512 0.0374415 0.595221 0.1296962 0.0254419
0.34 0.21 0.15 0.1219317 0.0374315 0.5913077 0.1259073 0.0327202
0.34 0.21 0.16 0.1217818 0.037419 0.5873238 0.1220776 0.0400053
0.34 0.21 0.17 0.1216012 0.0374039 0.5832693 0.1182066 0.0472984
0.34 0.21 0.18 0.1213895 0.0373863 0.5791448 0.1142939 0.054601
0.34 0.21 0.19 0.1211462 0.0373661 0.5749508 0.1103389 0.061914
0.34 0.21 0.2 0.1208707 0.0373434 0.5706884 0.1063414 0.0692386
0.34 0.21 0.21 0.1205626 0.037318 0.5663589 0.1023011 0.0765756
0.34 0.21 0.22 0.120221 0.03729 0.5619641 0.098218 0.0839257
0.34 0.21 0.23 0.1198452 0.0372593 0.5575062 0.0940922 0.0912892
0.34 0.21 0.24 0.1194344 0.0372259 0.5529878 0.0899241 0.0986664
0.34 0.21 0.25 0.1189877 0.0371897 0.5484122 0.0857141 0.1060571
0.34 0.21 0.26 0.1185042 0.0371507 0.5437833 0.0814631 0.1134609
0.34 0.21 0.27 0.1179826 0.0371089 0.5391058 0.0771721 0.1208769
0.34 0.21 0.28 0.117422 0.037064 0.534385 0.0728428 0.1283039
0.34 0.21 0.29 0.1168211 0.0370161 0.5296273 0.0684768 0.1357399
0.34 0.21 0.3 0.1161787 0.0369651 0.5248401 0.0640765 0.1431827
0.34 0.21 0.31 0.1154934 0.0369107 0.5200318 0.0596448 0.1506291
0.34 0.21 0.32 0.1147638 0.036853 0.5152122 0.055185 0.1580755
0.34 0.21 0.33 0.1139885 0.0367916 0.5103923 0.0507011 0.1655173
0.34 0.21 0.34 0.1131659 0.0367264 0.5055848 0.0461979 0.1729491
0.34 0.21 0.35 0.1122946 0.0366572 0.5008038 0.041681 0.1803645
0.34 0.21 0.36 0.111373 0.0365836 0.4960654 0.0371565 0.1877561
0.34 0.21 0.37 0.1103995 0.0365054 0.4913873 0.0326319 0.1951153
0.34 0.21 0.38 0.1093725 0.0364221 0.4867894 0.0281153 0.2024324
0.34 0.21 0.39 0.1082905 0.0363333 0.4822935 0.0236161 0.2096964
0.34 0.21 0.4 0.1071521 0.0362385 0.4779235 0.0191447 0.216895
0.34 0.22 -0.1 0.1113551 0.0353814 0.6990701 0.2176185 -0.1521929
0.34 0.22 -0.09 0.1120954 0.0354678 0.6963914 0.2146522 -0.1448117
0.34 0.22 -0.08 0.1127889 0.0355488 0.6937049 0.2116602 -0.1374382
0.34 0.22 -0.07 0.1134373 0.0356246 0.6910047 0.2086426 -0.1300756
0.34 0.22 -0.06 0.114042 0.0356955 0.6882853 0.2055994 -0.1227261
0.34 0.22 -0.05 0.1146046 0.0357615 0.6855417 0.2025305 -0.1153915
0.34 0.22 -0.04 0.1151265 0.0358229 0.6827694 0.1994358 -0.108073
0.34 0.22 -0.03 0.115609 0.0358798 0.6799643 0.196315 -0.1007712
0.34 0.22 -0.02 0.1160533 0.0359324 0.6771227 0.1931677 -0.0934865
0.34 0.22 -0.01 0.1164604 0.0359807 0.6742413 0.1899933 -0.0862188
0.34 0.22 0.0 0.1168314 0.0360247 0.6713168 0.1867914 -0.0789677
0.34 0.22 0.01 0.1171672 0.0360647 0.6683465 0.1835614 -0.0717326
0.34 0.22 0.02 0.1174686 0.0361007 0.6653278 0.1803025 -0.0645127
0.34 0.22 0.03 0.1177363 0.0361328 0.6622583 0.1770142 -0.0573069
0.34 0.22 0.04 0.117971 0.0361609 0.6591358 0.1736955 -0.050114
0.34 0.22 0.05 0.1181733 0.0361852 0.6559583 0.1703458 -0.0429327
0.34 0.22 0.06 0.1183436 0.0362057 0.6527241 0.1669641 -0.0357614
0.34 0.22 0.07 0.1184824 0.0362224 0.6494314 0.1635498 -0.0285987
0.34 0.22 0.08 0.11859 0.0362354 0.6460787 0.1601018 -0.0214429
0.34 0.22 0.09 0.1186667 0.0362446 0.6426647 0.1566193 -0.0142923
0.34 0.22 0.1 0.1187127 0.0362502 0.6391881 0.1531015 -0.0071453
0.34 0.22 0.11 0.118728 0.036252 0.6356478 0.1495474 0.0
0.34 0.22 0.12 0.1187127 0.0362502 0.6320428 0.1459562 0.0071453
0.34 0.22 0.13 0.1186667 0.0362446 0.6283724 0.142327 0.0142923
0.34 0.22 0.14 0.11859 0.0362354 0.6246358 0.1386589 0.0214429
0.34 0.22 0.15 0.1184824 0.0362224 0.6208327 0.1349511 0.0285987
0.34 0.22 0.16 0.1183436 0.0362057 0.6169627 0.1312027 0.0357614
0.34 0.22 0.17 0.1181733 0.0361852 0.6130256 0.1274131 0.0429327
0.34 0.22 0.18 0.117971 0.0361609 0.6090217 0.1235815 0.050114
0.34 0.22 0.19 0.1177363 0.0361328 0.6049513 0.1197072 0.0573069
0.34 0.22 0.2 0.1174686 0.0361007 0.600815 0.1157898 0.0645127
0.34 0.22 0.21 0.1171672 0.0360647 0.5966138 0.1118288 0.0717326
0.34 0.22 0.22 0.1168314 0.0360247 0.5923491 0.1078237 0.0789677
0.34 0.22 0.23 0.1164604 0.0359807 0.5880225 0.1037746 0.0862188
0.34 0.22 0.24 0.1160533 0.0359324 0.5836363 0.0996812 0.0934865
0.34 0.22 0.25 0.115609 0.0358798 0.5791931 0.0955438 0.1007712
0.34 0.22 0.26 0.1151265 0.0358229 0.5746964 0.0913629 0.108073
0.34 0.22 0.27 0.1146046 0.0357615 0.5701502 0.087139 0.1153915
0.34 0.22 0.28 0.114042 0.0356955 0.5655592 0.0828733 0.1227261
0.34 0.22 0.29 0.1134373 0.0356246 0.5609291 0.078567 0.1300756
0.34 0.22 0.3 0.1127889 0.0355488 0.5562667 0.074222 0.1374382
0.34 0.22 0.31 0.1120954 0.0354678 0.5515797 0.0698406 0.1448117
0.34 0.22 0.32 0.1113551 0.0353814 0.5468773 0.0654256 0.1521929
0.34 0.22 0.33 0.1105662 0.0352894 0.5421699 0.0609805 0.1595779
0.34 0.22 0.34 0.1097268 0.0351915 0.5374697 0.0565096 0.1669621
0.34 0.22 0.35 0.1088349 0.0350873 0.5327905 0.052018 0.1743397
0.34 0.22 0.36 0.1078887 0.0349765 0.5281481 0.0475114 0.1817037
0.34 0.22 0.37 0.106886 0.0348586 0.5235603 0.042997 0.1890461
0.34 0.22 0.38 0.1058246 0.0347331 0.5190474 0.0384827 0.1963574
0.34 0.22 0.39 0.1047026 0.0345996 0.5146318 0.0339779 0.2036266
0.34 0.22 0.4 0.1035176 0.0344573 0.5103388 0.0294932 0.2108413
0.34 0.23 -0.1 0.1068322 0.0337786 0.7278284 0.2248828 -0.1537942
0.34 0.23 -0.09 0.1076424 0.0339023 0.7250695 0.2219571 -0.1464688
0.34 0.23 -0.08 0.1084003 0.034018 0.7223155 0.2190079 -0.1391552
0.34 0.23 -0.07 0.1091083 0.0341261 0.7195595 0.2160353 -0.1318568
0.34 0.23 -0.06 0.1097683 0.0342269 0.7167952 0.2130392 -0.1245757
